uniprot_accession,organism_type,gh_family,sequence_length,molecular_weight,aromaticity,instability_index,isoelectric_point,gravy,helix_fraction,turn_fraction,sheet_fraction,aa_fraction_A,aa_fraction_C,aa_fraction_D,aa_fraction_E,aa_fraction_F,aa_fraction_G,aa_fraction_H,aa_fraction_I,aa_fraction_K,aa_fraction_L,aa_fraction_M,aa_fraction_N,aa_fraction_P,aa_fraction_Q,aa_fraction_R,aa_fraction_S,aa_fraction_T,aa_fraction_V,aa_fraction_W,aa_fraction_Y
E9S8N5,bacterial,GH11,540,59500.7861,0.12407407407407407,23.458759259259256,5.338568305969238,-0.5714814814814815,0.21851851851851853,0.37407407407407406,0.3648148148148148,0.06851851851851852,0.009259259259259259,0.053703703703703705,0.040740740740740744,0.03333333333333333,0.07962962962962963,0.009259259259259259,0.04259259259259259,0.053703703703703705,0.03148148148148148,0.024074074074074074,0.08148148148148149,0.04814814814814815,0.02962962962962963,0.025925925925925925,0.1111111111111111,0.1,0.06666666666666667,0.03148148148148148,0.05925925925925926
E9SA77,bacterial,GH11,682,74813.9871,0.09824046920821114,29.40970674486802,4.49041690826416,-0.482258064516129,0.3035190615835777,0.31671554252199413,0.34310850439882695,0.08651026392961877,0.016129032258064516,0.08504398826979472,0.07917888563049853,0.030791788856304986,0.093841642228739,0.013196480938416423,0.04838709677419355,0.06158357771260997,0.04838709677419355,0.02785923753665689,0.03812316715542522,0.03372434017595308,0.026392961876832845,0.02932551319648094,0.06598240469208211,0.08211143695014662,0.06598240469208211,0.020527859237536656,0.0469208211143695
F6LP81,bacterial,GH11,757,82425.3044,0.1083223249669749,20.91665785997359,6.67979793548584,-0.5351387054161163,0.25891677675033026,0.3527080581241744,0.34610303830911493,0.09247027741083223,0.017173051519154558,0.05680317040951123,0.036988110964332896,0.02509907529722589,0.095112285336856,0.009247027741083224,0.05812417437252312,0.06340819022457067,0.047556142668428,0.018494055482166448,0.07926023778071334,0.03302509907529723,0.034346103038309116,0.02906208718626156,0.08850726552179657,0.09247027741083223,0.03963011889035667,0.023778071334214,0.059445178335535004
F7J663,bacterial,GH11,336,35647.7475,0.11607142857142858,31.428869047619052,9.495693397521975,-0.4842261904761904,0.1904761904761905,0.39880952380952384,0.3630952380952381,0.08035714285714286,0.005952380952380952,0.02976190476190476,0.01488095238095238,0.017857142857142856,0.15773809523809523,0.002976190476190476,0.023809523809523808,0.023809523809523808,0.044642857142857144,0.026785714285714284,0.08630952380952381,0.03571428571428571,0.03571428571428571,0.047619047619047616,0.08928571428571429,0.11607142857142858,0.0625,0.041666666666666664,0.05654761904761905
F8UMP6,bacterial,GH11,377,41330.473399999995,0.12466843501326261,27.365039787798406,9.168194007873538,-0.4907161803713528,0.21750663129973474,0.3421750663129973,0.38726790450928383,0.058355437665782495,0.002652519893899204,0.034482758620689655,0.03978779840848806,0.042440318302387266,0.129973474801061,0.01856763925729443,0.05305039787798409,0.050397877984084884,0.042440318302387266,0.026525198938992044,0.07161803713527852,0.029177718832891247,0.03183023872679045,0.042440318302387266,0.07692307692307693,0.11140583554376658,0.05570291777188329,0.021220159151193633,0.0610079575596817
F8WSY7,bacterial,GH11,241,25904.069300000003,0.13692946058091285,24.289626556016582,9.112493324279786,-0.5576763485477179,0.17012448132780084,0.3775933609958506,0.3817427385892116,0.058091286307053944,0.008298755186721992,0.03734439834024896,0.012448132780082987,0.029045643153526972,0.16597510373443983,0.008298755186721992,0.024896265560165973,0.029045643153526972,0.04149377593360996,0.029045643153526972,0.05394190871369295,0.024896265560165973,0.05394190871369295,0.04149377593360996,0.0954356846473029,0.13278008298755187,0.04564315352697095,0.03319502074688797,0.07468879668049792
G2SYL1,bacterial,GH11,318,37178.586200000005,0.14465408805031446,44.710377358490575,5.801578712463378,-0.5408805031446541,0.3050314465408805,0.24528301886792453,0.33962264150943394,0.0880503144654088,0.02830188679245283,0.04716981132075472,0.0880503144654088,0.050314465408805034,0.040880503144654086,0.018867924528301886,0.059748427672955975,0.06289308176100629,0.03459119496855346,0.031446540880503145,0.0440251572327044,0.040880503144654086,0.040880503144654086,0.05660377358490566,0.07232704402515723,0.0440251572327044,0.05660377358490566,0.03773584905660377,0.05660377358490566
H6NKZ4,bacterial,GH11,324,37556.8684,0.13271604938271606,40.97253086419753,5.165323066711424,-0.5413580246913581,0.30864197530864196,0.23456790123456792,0.3425925925925926,0.08950617283950617,0.027777777777777776,0.05246913580246913,0.09259259259259259,0.037037037037037035,0.06481481481481481,0.024691358024691357,0.040123456790123455,0.04938271604938271,0.04938271604938271,0.027777777777777776,0.027777777777777776,0.046296296296296294,0.05555555555555555,0.05555555555555555,0.043209876543209874,0.04938271604938271,0.07098765432098765,0.04938271604938271,0.046296296296296294
H9ZGD1,bacterial,GH11,341,35487.2836,0.11436950146627564,24.31964809384165,9.264445304870605,-0.3997067448680352,0.17302052785923752,0.42228739002932547,0.3724340175953079,0.07331378299120235,0.008797653958944282,0.026392961876832845,0.017595307917888565,0.026392961876832845,0.17008797653958943,0.005865102639296188,0.02346041055718475,0.02346041055718475,0.04398826979472141,0.01466275659824047,0.08504398826979472,0.03225806451612903,0.020527859237536656,0.04105571847507331,0.10850439882697947,0.12316715542521994,0.06744868035190615,0.03519061583577713,0.05278592375366569
I3NRT9,bacterial,GH11,335,35528.48469999999,0.11044776119402985,29.821820895522382,9.336069679260255,-0.4898507462686567,0.15522388059701492,0.41194029850746267,0.36716417910447763,0.06865671641791045,0.008955223880597015,0.026865671641791045,0.014925373134328358,0.020895522388059702,0.14925373134328357,0.020895522388059702,0.03283582089552239,0.014925373134328358,0.03582089552238806,0.020895522388059702,0.08656716417910448,0.050746268656716415,0.023880597014925373,0.04776119402985075,0.09850746268656717,0.1253731343283582,0.0626865671641791,0.03880597014925373,0.050746268656716415
I3VTR8,bacterial,GH11,211,23199.3702,0.15639810426540285,25.507582938388616,7.725521659851075,-0.1881516587677725,0.15639810426540285,0.35545023696682465,0.4549763033175356,0.061611374407582936,0.009478672985781991,0.037914691943127965,0.009478672985781991,0.04265402843601896,0.10900473933649289,0.009478672985781991,0.04265402843601896,0.018957345971563982,0.052132701421800945,0.014218009478672985,0.08056872037914692,0.023696682464454975,0.03317535545023697,0.03317535545023697,0.10426540284360189,0.12322274881516587,0.08056872037914692,0.04739336492890995,0.06635071090047394
K0J0N5,bacterial,GH11,309,36239.148199999996,0.1488673139158576,34.55922330097086,4.843159675598144,-0.6129449838187703,0.31067961165048547,0.2588996763754045,0.36893203883495146,0.07119741100323625,0.012944983818770227,0.08737864077669903,0.08414239482200647,0.05177993527508091,0.05825242718446602,0.012944983818770227,0.04854368932038835,0.07119741100323625,0.061488673139158574,0.022653721682847898,0.03559870550161812,0.025889967637540454,0.045307443365695796,0.05177993527508091,0.05177993527508091,0.045307443365695796,0.06472491909385113,0.03559870550161812,0.061488673139158574
L0EBB6,bacterial,GH11,210,23571.7195,0.18571428571428572,11.593333333333334,9.097149848937988,-0.4228571428571428,0.19047619047619047,0.35714285714285715,0.3952380952380952,0.08571428571428572,0.0,0.02857142857142857,0.014285714285714285,0.023809523809523808,0.11428571428571428,0.014285714285714285,0.023809523809523808,0.02857142857142857,0.0380952380952381,0.023809523809523808,0.08571428571428572,0.02857142857142857,0.047619047619047616,0.03333333333333333,0.1,0.05714285714285714,0.09047619047619047,0.06190476190476191,0.1
L7VQD8,bacterial,GH11,651,70149.83859999999,0.11059907834101383,32.47342549923198,5.1008108139038075,-0.22718894009216592,0.1751152073732719,0.3763440860215054,0.4101382488479263,0.05683563748079877,0.004608294930875576,0.0445468509984639,0.03533026113671275,0.03533026113671275,0.10906298003072197,0.007680491551459293,0.07834101382488479,0.026113671274961597,0.041474654377880185,0.015360983102918587,0.07219662058371736,0.043010752688172046,0.030721966205837174,0.03686635944700461,0.10752688172043011,0.10445468509984639,0.07526881720430108,0.015360983102918587,0.059907834101382486
M1MM60,bacterial,GH11,312,36570.0366,0.14743589743589744,33.94294871794872,5.54040355682373,-0.5608974358974359,0.3076923076923077,0.27884615384615385,0.3653846153846154,0.05128205128205128,0.022435897435897436,0.060897435897435896,0.08974358974358974,0.04807692307692308,0.05448717948717949,0.009615384615384616,0.08333333333333333,0.09935897435897435,0.041666666666666664,0.02564102564102564,0.057692307692307696,0.028846153846153848,0.022435897435897436,0.035256410256410256,0.07692307692307693,0.038461538461538464,0.05448717948717949,0.038461538461538464,0.060897435897435896
M4N7N5,bacterial,GH11,377,41479.716,0.1273209549071618,28.0204774535809,9.219317436218262,-0.49522546419098146,0.21750663129973474,0.33687002652519893,0.38196286472148544,0.058355437665782495,0.007957559681697613,0.03183023872679045,0.03978779840848806,0.042440318302387266,0.129973474801061,0.021220159151193633,0.05305039787798409,0.050397877984084884,0.042440318302387266,0.026525198938992044,0.07161803713527852,0.026525198938992044,0.03183023872679045,0.04509283819628647,0.07692307692307693,0.10610079575596817,0.05305039787798409,0.021220159151193633,0.0636604774535809
M4N7S8,bacterial,GH11,377,41427.5522,0.12466843501326261,28.317559681697617,9.249939918518066,-0.5180371352785146,0.21750663129973474,0.3395225464190981,0.38461538461538464,0.058355437665782495,0.002652519893899204,0.034482758620689655,0.03978779840848806,0.042440318302387266,0.129973474801061,0.021220159151193633,0.05305039787798409,0.050397877984084884,0.042440318302387266,0.026525198938992044,0.07161803713527852,0.026525198938992044,0.03183023872679045,0.04509283819628647,0.07692307692307693,0.11140583554376658,0.05305039787798409,0.021220159151193633,0.0610079575596817
O52375,bacterial,GH11,361,39283.8483,0.1301939058171745,21.1513296398892,8.088993263244632,-0.3445983379501385,0.1966759002770083,0.368421052631579,0.40443213296398894,0.07202216066481995,0.01662049861495845,0.04155124653739612,0.024930747922437674,0.036011080332409975,0.10526315789473684,0.00554016620498615,0.04986149584487535,0.0332409972299169,0.055401662049861494,0.0110803324099723,0.09141274238227147,0.024930747922437674,0.024930747922437674,0.038781163434903045,0.10526315789473684,0.11080332409972299,0.05817174515235457,0.027700831024930747,0.0664819944598338
O52780,bacterial,GH11,683,74528.76069999998,0.09224011713030747,31.65021961932649,6.5765783309936525,-0.32811127379209376,0.22108345534407028,0.35871156661786235,0.39970717423133234,0.04978038067349927,0.004392386530014641,0.04978038067349927,0.036603221083455345,0.036603221083455345,0.09077598828696926,0.014641288433382138,0.0629575402635432,0.04538799414348463,0.07174231332357248,0.017569546120058566,0.07027818448023426,0.06149341142020498,0.03513909224011713,0.03806734992679356,0.08638360175695461,0.10395314787701318,0.06881405563689605,0.014641288433382138,0.040995607613469986
O87119,bacterial,GH11,683,74511.76999999999,0.09224011713030747,30.857540263543175,6.393613624572754,-0.32005856515373354,0.2225475841874085,0.35724743777452417,0.4011713030746706,0.05124450951683748,0.004392386530014641,0.04978038067349927,0.036603221083455345,0.036603221083455345,0.08931185944363104,0.014641288433382138,0.06442166910688141,0.04538799414348463,0.07174231332357248,0.017569546120058566,0.07027818448023426,0.0629575402635432,0.03513909224011713,0.036603221083455345,0.0849194729136164,0.1054172767203514,0.06734992679355783,0.014641288433382138,0.040995607613469986
P00694,bacterial,GH11,228,25490.3705,0.14035087719298245,28.08995614035087,9.334457969665529,-0.37631578947368427,0.2368421052631579,0.32894736842105265,0.39473684210526316,0.06140350877192982,0.008771929824561403,0.02631578947368421,0.03070175438596491,0.043859649122807015,0.10964912280701754,0.021929824561403508,0.05263157894736842,0.043859649122807015,0.06578947368421052,0.03508771929824561,0.08333333333333333,0.02631578947368421,0.03070175438596491,0.043859649122807015,0.08333333333333333,0.09210526315789473,0.043859649122807015,0.02631578947368421,0.07017543859649122
P09850,bacterial,GH11,213,23358.412600000003,0.1596244131455399,17.223474178403755,9.442055702209473,-0.42488262910798125,0.16901408450704225,0.38028169014084506,0.4225352112676056,0.06572769953051644,0.0,0.03286384976525822,0.009389671361502348,0.03755868544600939,0.12206572769953052,0.009389671361502348,0.03286384976525822,0.03755868544600939,0.03755868544600939,0.018779342723004695,0.0892018779342723,0.028169014084507043,0.023474178403755867,0.03286384976525822,0.107981220657277,0.12206572769953052,0.07042253521126761,0.051643192488262914,0.07042253521126761
P17137,bacterial,GH11,261,29032.202200000003,0.12643678160919541,35.104980842911864,9.244782447814941,-0.4590038314176245,0.22605363984674332,0.32950191570881227,0.4061302681992337,0.04980842911877394,0.011494252873563218,0.034482758620689655,0.034482758620689655,0.038314176245210725,0.09195402298850575,0.007662835249042145,0.06130268199233716,0.06896551724137931,0.04980842911877394,0.022988505747126436,0.07662835249042145,0.02681992337164751,0.038314176245210725,0.03065134099616858,0.09961685823754789,0.11494252873563218,0.05363984674329502,0.02681992337164751,0.06130268199233716
P18429,bacterial,GH11,213,23344.386,0.1596244131455399,17.929107981220653,9.442055702209473,-0.4253521126760564,0.16901408450704225,0.38497652582159625,0.4178403755868545,0.06572769953051644,0.0,0.03286384976525822,0.009389671361502348,0.03755868544600939,0.12206572769953052,0.009389671361502348,0.03286384976525822,0.03755868544600939,0.03755868544600939,0.018779342723004695,0.0892018779342723,0.028169014084507043,0.023474178403755867,0.03286384976525822,0.11267605633802817,0.11737089201877934,0.07042253521126761,0.051643192488262914,0.07042253521126761
P26220,bacterial,GH11,240,25672.7953,0.13333333333333333,25.321666666666637,8.436348915100101,-0.5083333333333333,0.16666666666666666,0.39166666666666666,0.375,0.058333333333333334,0.008333333333333333,0.0375,0.0125,0.029166666666666667,0.16666666666666666,0.008333333333333333,0.029166666666666667,0.020833333333333332,0.041666666666666664,0.03333333333333333,0.0625,0.029166666666666667,0.05416666666666667,0.0375,0.09583333333333334,0.125,0.04583333333333333,0.029166666666666667,0.075
P26515,bacterial,GH11,335,35574.587499999994,0.11641791044776119,29.22537313432836,9.332717323303225,-0.4632835820895522,0.19104477611940296,0.4029850746268657,0.35820895522388063,0.08358208955223881,0.005970149253731343,0.03582089552238806,0.014925373134328358,0.01791044776119403,0.14925373134328357,0.0029850746268656717,0.01791044776119403,0.020895522388059702,0.04776119402985075,0.023880597014925373,0.08059701492537313,0.03582089552238806,0.03582089552238806,0.050746268656716415,0.10149253731343283,0.1044776119402985,0.07164179104477612,0.041791044776119404,0.056716417910447764
P33558,bacterial,GH11,512,55842.4925,0.11328125,32.2775390625,5.432068443298339,-0.28164062500000003,0.189453125,0.357421875,0.40625,0.0546875,0.005859375,0.044921875,0.041015625,0.033203125,0.10546875,0.0078125,0.080078125,0.033203125,0.0390625,0.021484375,0.064453125,0.041015625,0.03125,0.041015625,0.1015625,0.103515625,0.0703125,0.01953125,0.060546875
P35811,bacterial,GH11,608,66402.3931,0.1118421052631579,25.444292763157875,7.963150978088378,-0.515625,0.26644736842105265,0.3503289473684211,0.3289473684210526,0.06414473684210527,0.009868421052631578,0.049342105263157895,0.049342105263157895,0.03782894736842105,0.12006578947368421,0.019736842105263157,0.039473684210526314,0.0756578947368421,0.04111842105263158,0.03618421052631579,0.05592105263157895,0.027960526315789474,0.039473684210526314,0.02631578947368421,0.09703947368421052,0.06578947368421052,0.07072368421052631,0.018092105263157895,0.05592105263157895
P45705,bacterial,GH11,210,23220.508599999997,0.1523809523809524,24.42809523809524,9.545269584655763,-0.4328571428571429,0.18571428571428572,0.37142857142857144,0.4142857142857143,0.05238095238095238,0.0,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.12857142857142856,0.004761904761904762,0.02857142857142857,0.0380952380952381,0.05238095238095238,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.0380952380952381,0.0380952380952381,0.1,0.10476190476190476,0.0761904761904762,0.05238095238095238,0.07142857142857142
P54865,bacterial,GH11,644,66580.7679,0.08540372670807453,42.236692546583946,8.631430244445802,-0.39751552795031053,0.18478260869565216,0.40372670807453415,0.34316770186335405,0.08695652173913043,0.009316770186335404,0.03260869565217391,0.018633540372670808,0.024844720496894408,0.14440993788819875,0.012422360248447204,0.026397515527950312,0.012422360248447204,0.049689440993788817,0.017080745341614908,0.055900621118012424,0.04192546583850932,0.05124223602484472,0.04503105590062112,0.12888198757763975,0.12422360248447205,0.05745341614906832,0.026397515527950312,0.034161490683229816
P77853,bacterial,GH11,360,39787.578499999996,0.12777777777777777,19.746444444444442,8.6768159866333,-0.3333333333333333,0.16944444444444445,0.3416666666666667,0.4388888888888889,0.05555555555555555,0.013888888888888888,0.03888888888888889,0.022222222222222223,0.03333333333333333,0.09444444444444444,0.005555555555555556,0.05277777777777778,0.019444444444444445,0.06388888888888888,0.008333333333333333,0.08611111111111111,0.027777777777777776,0.041666666666666664,0.05277777777777778,0.09444444444444444,0.125,0.06944444444444445,0.027777777777777776,0.06666666666666667
P83513,bacterial,GH11,602,65922.14069999999,0.10631229235880399,27.429750830564778,5.49493236541748,-0.4950166112956811,0.21428571428571427,0.37209302325581395,0.3604651162790698,0.054817275747508304,0.014950166112956811,0.05647840531561462,0.03156146179401993,0.036544850498338874,0.09634551495016612,0.011627906976744186,0.04817275747508306,0.05149501661129568,0.04983388704318937,0.026578073089700997,0.0946843853820598,0.029900332225913623,0.053156146179401995,0.023255813953488372,0.0946843853820598,0.08803986710963455,0.0681063122923588,0.016611295681063124,0.053156146179401995
Q14RS0,bacterial,GH11,182,20693.1131,0.2032967032967033,13.745054945054946,7.012988090515137,-0.6813186813186813,0.12637362637362637,0.3901098901098901,0.4010989010989011,0.06043956043956044,0.0,0.03296703296703297,0.016483516483516484,0.016483516483516484,0.12637362637362637,0.016483516483516484,0.027472527472527472,0.01098901098901099,0.027472527472527472,0.01098901098901099,0.09340659340659341,0.03296703296703297,0.054945054945054944,0.038461538461538464,0.1043956043956044,0.06593406593406594,0.07692307692307693,0.07142857142857142,0.11538461538461539
Q1XGE6,bacterial,GH11,211,23176.2535,0.17061611374407584,18.776824644549755,9.300160789489745,-0.3644549763033176,0.15639810426540285,0.3744075829383886,0.4312796208530806,0.061611374407582936,0.0,0.02843601895734597,0.009478672985781991,0.04265402843601896,0.12796208530805686,0.004739336492890996,0.023696682464454975,0.03317535545023697,0.02843601895734597,0.023696682464454975,0.0947867298578199,0.02843601895734597,0.03317535545023697,0.02843601895734597,0.0947867298578199,0.11374407582938388,0.0947867298578199,0.04739336492890995,0.08056872037914692
Q45VU1,bacterial,GH11,213,23344.386,0.1596244131455399,17.929107981220653,9.442055702209473,-0.4253521126760564,0.16901408450704225,0.38497652582159625,0.4178403755868545,0.06572769953051644,0.0,0.03286384976525822,0.009389671361502348,0.03755868544600939,0.12206572769953052,0.009389671361502348,0.03286384976525822,0.03755868544600939,0.03755868544600939,0.018779342723004695,0.0892018779342723,0.028169014084507043,0.023474178403755867,0.03286384976525822,0.11267605633802817,0.11737089201877934,0.07042253521126761,0.051643192488262914,0.07042253521126761
Q52753,bacterial,GH11,781,84489.69440000001,0.088348271446863,24.20948783610755,4.902897453308105,-0.5227912932138284,0.26760563380281693,0.36619718309859156,0.35979513444302175,0.07042253521126761,0.006402048655569782,0.07810499359795134,0.03969270166453265,0.02176696542893726,0.09859154929577464,0.010243277848911651,0.04737516005121639,0.06530089628681178,0.06274007682458387,0.029449423815621,0.06402048655569782,0.04225352112676056,0.029449423815621,0.023047375160051217,0.08322663252240717,0.10755441741357234,0.05377720870678617,0.015364916773367477,0.05121638924455826
Q53317,bacterial,GH11,802,89090.053,0.1259351620947631,19.646533665835406,4.903693199157714,-0.6802992518703243,0.22568578553615962,0.3653366583541147,0.37281795511221943,0.04987531172069826,0.008728179551122194,0.07481296758104738,0.04488778054862843,0.03740648379052369,0.10099750623441396,0.012468827930174564,0.04114713216957606,0.06109725685785536,0.04239401496259352,0.02743142144638404,0.06483790523690773,0.046134663341645885,0.03117206982543641,0.026184538653366583,0.07855361596009976,0.11221945137157108,0.05112219451371571,0.029925187032418952,0.05860349127182045
Q56013,bacterial,GH11,240,25949.0067,0.14583333333333334,26.584583333333303,8.754306983947757,-0.56625,0.15833333333333333,0.39166666666666666,0.37083333333333335,0.058333333333333334,0.008333333333333333,0.0375,0.016666666666666666,0.03333333333333333,0.16666666666666666,0.008333333333333333,0.029166666666666667,0.016666666666666666,0.041666666666666664,0.025,0.0625,0.029166666666666667,0.05416666666666667,0.05,0.09583333333333334,0.10833333333333334,0.04583333333333333,0.029166666666666667,0.08333333333333333
Q56265,bacterial,GH11,338,36405.6855,0.12130177514792899,34.312751479289936,9.469132423400882,-0.4946745562130178,0.18047337278106507,0.3875739644970414,0.3668639053254438,0.08284023668639054,0.005917159763313609,0.026627218934911243,0.01775147928994083,0.023668639053254437,0.13609467455621302,0.026627218934911243,0.03254437869822485,0.014792899408284023,0.038461538461538464,0.026627218934911243,0.08579881656804733,0.05621301775147929,0.01775147928994083,0.05325443786982249,0.08284023668639054,0.11834319526627218,0.05621301775147929,0.04142011834319527,0.05621301775147929
Q59254,bacterial,GH11,213,23354.4239,0.1596244131455399,19.737558685446,9.442055702209473,-0.4291079812206573,0.16901408450704225,0.38497652582159625,0.4178403755868545,0.06572769953051644,0.0,0.03286384976525822,0.009389671361502348,0.03755868544600939,0.12206572769953052,0.009389671361502348,0.03286384976525822,0.03755868544600939,0.03755868544600939,0.018779342723004695,0.0892018779342723,0.03286384976525822,0.023474178403755867,0.03286384976525822,0.107981220657277,0.11737089201877934,0.07042253521126761,0.051643192488262914,0.07042253521126761
Q59300,bacterial,GH11,656,68667.1324,0.0975609756097561,32.3316006097561,6.239409446716309,-0.33170731707317075,0.19207317073170732,0.40396341463414637,0.3399390243902439,0.09146341463414634,0.022865853658536585,0.0350609756097561,0.018292682926829267,0.027439024390243903,0.13109756097560976,0.012195121951219513,0.036585365853658534,0.01676829268292683,0.054878048780487805,0.010670731707317074,0.09603658536585366,0.028963414634146343,0.051829268292682924,0.03201219512195122,0.11280487804878049,0.08841463414634146,0.0625,0.021341463414634148,0.04878048780487805
Q59674,bacterial,GH11,661,69192.0882,0.09379727685325265,31.956323751891084,6.405947685241699,-0.4576399394856278,0.1664145234493192,0.44175491679273826,0.3146747352496218,0.06959152798789713,0.0226928895612708,0.03328290468986384,0.02118003025718608,0.024205748865355523,0.1437216338880484,0.01664145234493192,0.03479576399394856,0.01361573373676248,0.049924357034795766,0.012102874432677761,0.10136157337367625,0.025718608169440244,0.05143721633888049,0.036308623298033284,0.13767019667170954,0.07413010590015129,0.06202723146747353,0.0226928895612708,0.046898638426626324
Q59962,bacterial,GH11,228,24492.6387,0.14035087719298245,19.62850877192982,9.468036460876466,-0.43333333333333335,0.17543859649122806,0.39035087719298245,0.39035087719298245,0.07456140350877193,0.0043859649122807015,0.03070175438596491,0.013157894736842105,0.03070175438596491,0.14473684210526316,0.0043859649122807015,0.03070175438596491,0.021929824561403508,0.039473684210526314,0.02631578947368421,0.07456140350877193,0.03508771929824561,0.021929824561403508,0.05263157894736842,0.10526315789473684,0.12280701754385964,0.05701754385964912,0.03070175438596491,0.07894736842105263
Q5RZ98,bacterial,GH11,338,36463.7216,0.12130177514792899,34.198846153846155,9.37062473297119,-0.5038461538461538,0.18047337278106507,0.3875739644970414,0.3668639053254438,0.08284023668639054,0.005917159763313609,0.029585798816568046,0.01775147928994083,0.023668639053254437,0.13313609467455623,0.026627218934911243,0.03254437869822485,0.014792899408284023,0.038461538461538464,0.026627218934911243,0.08579881656804733,0.05621301775147929,0.01775147928994083,0.05325443786982249,0.08284023668639054,0.11834319526627218,0.05621301775147929,0.04142011834319527,0.05621301775147929
Q6U894,bacterial,GH11,210,23298.4135,0.1523809523809524,22.628571428571423,9.184697914123536,-0.3976190476190476,0.1380952380952381,0.3523809523809524,0.4380952380952381,0.05238095238095238,0.004761904761904762,0.02857142857142857,0.01904761904761905,0.03333333333333333,0.11904761904761904,0.014285714285714285,0.03333333333333333,0.01904761904761905,0.03333333333333333,0.014285714285714285,0.08571428571428572,0.03333333333333333,0.0380952380952381,0.047619047619047616,0.08571428571428572,0.11904761904761904,0.1,0.05238095238095238,0.06666666666666667
Q76BV2,bacterial,GH11,335,35231.18229999999,0.11343283582089553,22.63585074626867,8.427516746520997,-0.41313432835820896,0.191044776119403,0.39104477611940297,0.3761194029850746,0.08656716417910448,0.005970149253731343,0.03582089552238806,0.014925373134328358,0.020895522388059702,0.16417910447761194,0.011940298507462687,0.023880597014925373,0.01791044776119403,0.04477611940298507,0.026865671641791045,0.08358208955223881,0.03582089552238806,0.029850746268656716,0.03880597014925373,0.07164179104477612,0.13134328358208955,0.0626865671641791,0.03880597014925373,0.05373134328358209
Q79MJ7,bacterial,GH11,210,23312.4401,0.1523809523809524,23.032857142857136,9.184697914123536,-0.3961904761904762,0.1380952380952381,0.3523809523809524,0.4380952380952381,0.05238095238095238,0.004761904761904762,0.02857142857142857,0.01904761904761905,0.03333333333333333,0.11904761904761904,0.014285714285714285,0.0380952380952381,0.01904761904761905,0.03333333333333333,0.014285714285714285,0.08571428571428572,0.03333333333333333,0.0380952380952381,0.047619047619047616,0.08571428571428572,0.11904761904761904,0.09523809523809523,0.05238095238095238,0.06666666666666667
Q7SID8,bacterial,GH11,205,22561.724599999998,0.12682926829268293,20.96585365853658,8.831346702575683,-0.5765853658536586,0.20975609756097563,0.351219512195122,0.40975609756097564,0.04390243902439024,0.004878048780487805,0.03902439024390244,0.03414634146341464,0.03414634146341464,0.11707317073170732,0.014634146341463415,0.05365853658536585,0.06341463414634146,0.04878048780487805,0.01951219512195122,0.07317073170731707,0.03414634146341464,0.03414634146341464,0.024390243902439025,0.08780487804878048,0.13658536585365855,0.04390243902439024,0.02926829268292683,0.06341463414634146
Q7SIE2,bacterial,GH11,209,23307.592699999997,0.1291866028708134,22.101913875598076,8.894009971618651,-0.5339712918660288,0.1818181818181818,0.37320574162679426,0.3827751196172249,0.0430622009569378,0.004784688995215311,0.03827751196172249,0.028708133971291867,0.03349282296650718,0.11483253588516747,0.019138755980861243,0.06220095693779904,0.0430622009569378,0.0430622009569378,0.023923444976076555,0.10526315789473684,0.03349282296650718,0.0430622009569378,0.03827751196172249,0.08133971291866028,0.08133971291866028,0.06698564593301436,0.03349282296650718,0.06220095693779904
Q7SIE3,bacterial,GH11,207,23151.3673,0.13043478260869565,22.218840579710132,8.581338310241701,-0.5830917874396135,0.18357487922705312,0.3768115942028985,0.37681159420289856,0.03864734299516908,0.004830917874396135,0.03864734299516908,0.033816425120772944,0.033816425120772944,0.11594202898550725,0.01932367149758454,0.057971014492753624,0.043478260869565216,0.043478260869565216,0.024154589371980676,0.10628019323671498,0.033816425120772944,0.043478260869565216,0.03864734299516908,0.0821256038647343,0.07729468599033816,0.06763285024154589,0.033816425120772944,0.06280193236714976
Q84F19,bacterial,GH11,213,23474.459799999997,0.16901408450704225,22.3300469483568,9.278886222839354,-0.4497652582159624,0.16901408450704225,0.3755868544600939,0.43661971830985913,0.06572769953051644,0.0,0.03755868544600939,0.009389671361502348,0.03755868544600939,0.11737089201877934,0.004694835680751174,0.023474178403755867,0.03755868544600939,0.04225352112676056,0.014084507042253521,0.0892018779342723,0.028169014084507043,0.023474178403755867,0.03286384976525822,0.10328638497652583,0.1267605633802817,0.07511737089201878,0.051643192488262914,0.07981220657276995
Q8GH59,bacterial,GH11,520,57037.301100000004,0.09230769230769231,26.35230769230768,8.00518436431885,-0.28557692307692306,0.27692307692307694,0.3269230769230769,0.38076923076923075,0.057692307692307696,0.011538461538461539,0.05576923076923077,0.028846153846153848,0.032692307692307694,0.09230769230769231,0.011538461538461539,0.0673076923076923,0.07115384615384615,0.07692307692307693,0.04230769230769231,0.06153846153846154,0.04038461538461539,0.051923076923076926,0.01730769230769231,0.07692307692307693,0.09615384615384616,0.04807692307692308,0.015384615384615385,0.04423076923076923
